Timestamp                       Thread     Type        Activity             PID    TTL  
2023-03-02 10:04:21.665665+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) Nak (3) To 50:98:b8:64:b0:43
2023-03-02 10:04:21.667401+0800 0x2c84bc   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:04:21.684935+0800 0x2c84bc   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:04:21.686952+0800 0x2c84bc   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:04:21.693233+0800 0x2c84bc   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:04:21.694980+0800 0x2c84bc   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:04:21.697963+0800 0x2c84bc   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:04:21.706509+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 24: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:04:21.706557+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] EAP Request: EAP-PEAP (25) accepted
2023-03-02 10:04:21.706575+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:04:21.709197+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 165: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:04:21.709237+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:04:21.736386+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 1022: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:04:21.736394+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:04:21.736414+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:04:21.764580+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 477: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:04:21.774979+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 140: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:04:21.775002+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:04:21.822945+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 75: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:04:21.822980+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:04:21.823022+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:04:21.856035+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 58: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:04:21.856053+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 49: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:04:21.856080+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:04:21.887384+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 91: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:04:21.887445+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 103: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:04:21.887466+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:04:21.921897+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 100: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:04:21.921923+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 41: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:04:21.921943+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:04:21.922798+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] 4-way handshake notification scheduled
2023-03-02 10:04:21.922799+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] set_msk 64
2023-03-02 10:04:22.071841+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 64: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:04:22.071860+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:04:22.071896+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:04:22.135933+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 22: EAP Success (3) From 50:98:b8:64:b0:43
2023-03-02 10:04:22.135949+0800 0x2c8a95   Default     0x0                  20991  0    eapolclient: [com.apple.eapol:Client] en0 EAP-PEAP: successfully authenticated
2023-03-02 10:04:22.135970+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Authenticated Status=OK (0)
2023-03-02 10:04:22.157407+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] 4-way handshake complete
2023-03-02 10:04:22.157408+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] force renew
2023-03-02 10:04:22.172507+0800 0x2c84bc   Default     0x2e77ef             483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:04:22.177256+0800 0x2c84bc   Default     0x2e77ef             483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:04:40.175758+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:04:40.175832+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] link inactive
2023-03-02 10:04:40.240230+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:04:41.178345+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] State=Inactive Status=OK (0)
2023-03-02 10:04:43.717314+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:04:44.824513+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:04:48.340184+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:04:49.452510+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:04:52.896835+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:04:58.003831+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:05:01.463018+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:05:06.574454+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:05:09.991763+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:05:20.166200+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:05:23.601752+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:05:33.718009+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:05:37.106492+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:05:47.216361+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:05:50.650635+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:06:00.764000+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:06:04.234225+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:06:14.344722+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:06:17.752246+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:06:39.765312+0800 0x2c8a95   Default     0x0                  20991  0    eapolclient: [com.apple.eapol:Client] en0 STOP
2023-03-02 10:06:39.768945+0800 0x2c8a95   Info        0x0                  20991  0    eapolclient: [com.apple.eapol:Client] PMK cache cleared
2023-03-02 10:06:39.996816+0800 0x2c9583   Default     0x0                  21100  0    eapolclient: [com.apple.eapol:Client] en0 START uid 501 gid 20
2023-03-02 10:06:39.997341+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:06:39.999466+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] update_configuration
<?xml version="1.0" encoding="UTF-8"?>
<!DOCTYPE plist PUBLIC "-//Apple//DTD PLIST 1.0//EN" "http://www.apple.com/DTDs/PropertyList-1.0.dtd">
<plist version="1.0">
<dict>
	<key>AcceptEAPTypes</key>
	<array>
		<integer>25</integer>
	</array>
	<key>OuterIdentity</key>
	<string>term_29424db4-5125-4e20-ad87-9b7be403a76c</string>
	<key>ProfileID</key>
	<string>64D6F872-F162-4F20-A063-0F1330705A9F</string>
	<key>SaveCredentialsOnSuccessfulAuthentication</key>
	<false/>
	<key>TLSTrustedCertificates</key>
	<array>
		<data>
		MIID+zCCAuOgAwIBAgIRANgHxZRURgZLG73qg6wVyxEwDQYJKoZIhvcNAQEL
		BQAwgZAxCzAJBgNVBAYTAkNOMREwDwYDVQQIEwhaaGVqaWFuZzERMA8GA1UE
		BxMISGFuZ3pob3UxKjAoBgNVBAoMIeadreW3nuS6v+agvOS6keenkeaKgOac
		iemZkOWFrOWPuDESMBAGA1UECwwJ5Lq/5qC85LqRMRswGQYDVQQDExJFYWds
		ZUNsb3VkIFJvb3QgQ0EwHhcNMjIxMDI3MDUzMDQ2WhcNMzIxMDI0MDUzMDQ2
		WjBXMQswCQYDVQQGEwJDTjEqMCgGA1UECgwh5p2t5bee5Lq/5qC85LqR56eR
		5oqA5pyJ6ZmQ5YWs5Y+4MRwwGgYDVQQDExNyYWRpdXMuZWFnbGV5dW4uY29t
		MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEApLEapWp9XSMWHjPE
		lajhixyW7PUzp6sZQq7Kizvpfyss1IvVsV5DWEazvq0lOjljWmjqk6c5tq3b
		/c9UOb9gzWMvQQHvE2vbn+qfrfWp0AmOGyTQhjRjSCBB58uYzrnq2g5OMT20
		sFub/8cqqYcoKPBBX0jiVnGkGvyxQzx90U0DenO6ik20mOJH7zOcxYiB7hSJ
		e88+41niPswKRNFw2W+xAvcNjnsFjHWmYETZ/51i0IYo8SZ07wAuLEgMJTF3
		+vqPlKUMHh0BZR0T0I05IAI6+u8iffNnbDbuv4el5KerC9/KJykZbTsYQjyK
		lv9j1ZD5opGWBG/UYWUYnTJIqQIDAQABo4GHMIGEMA4GA1UdDwEB/wQEAwIE
		kDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIw
		ADAfBgNVHSMEGDAWgBSS7nshj6fF6hUNpFDn6K1m97v4BjAkBgNVHREEHTAb
		ghNyYWRpdXMuZWFnbGV5dW4uY29thwR/AAABMA0GCSqGSIb3DQEBCwUAA4IB
		AQBc/VcJAC6IWoPIYMvjUIMDNfkwMI0WkQJCRFRcpNlrLMKdCut4nInNXJhk
		f/AVRYsm8fYhcQbYy6ebPRjgjuwx5yjzeArZlm687oh8kUsBMZTQHVzvnLww
		R2TtXHnf99p9xVqT6EOe/nvInhE6n6NTqcP8YPrAbnhypxgaAmqydfzienqr
		k42taJWsfFqPbY3KLNPVWLvTendzzLBG04kYw8dyxp0GCxpw/Nkrz5kbYwG4
		Beshc+pliSVOOHgaRKW4inHJ5H+vQPVk/7u9mJ4Oi39Bex2FvsjhwVIcGMzP
		f/QEZrEd5JzSK7ELo2e4ekuS8zlVmKkndrvGObTPC+G+
		</data>
	</array>
	<key>TTLSInnerAuthentication</key>
	<string>MSCHAPv2</string>
	<key>UserName</key>
	<string>王少东</string>
	<key>UserPassword</key>
	<string>XXXXXXXX</string>
</dict>
</plist>
2023-03-02 10:06:40.000132+0800 0x2c9583   Default     0x0                  21100  0    eapolclient: [com.apple.eapol:Client] en0: 802.1X User Mode
2023-03-02 10:06:40.000157+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Inactive Status=OK (0)
2023-03-02 10:06:40.093158+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Associated SSID T3go-office BSSID 50:98:b8:64:b0:43
2023-03-02 10:06:40.093160+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 23: EAP Request (1) Identity (1) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.093169+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Connecting Status=OK (0)
2023-03-02 10:06:40.093458+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] EAP Request Identity
2023-03-02 10:06:40.093460+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] EAP Response Identity term_29424db4-5125-4e20-ad87-9b7be403a76c
2023-03-02 10:06:40.093464+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) Identity (1) To 50:98:b8:64:b0:43
2023-03-02 10:06:40.093496+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Acquired Status=OK (0)
2023-03-02 10:06:40.117711+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 40: EAP Request (1) EAP-MD5 (4) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.117714+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] set_msk 0
2023-03-02 10:06:40.126131+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:06:40.126577+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] EAP Request: NAK'ing EAP type 4 with EAP-PEAP(25)
2023-03-02 10:06:40.126584+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) Nak (3) To 50:98:b8:64:b0:43
2023-03-02 10:06:40.126931+0800 0x2c9571   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:06:40.143588+0800 0x2c9571   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:06:40.144917+0800 0x2c9571   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:06:40.147935+0800 0x2c9571   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:06:40.150164+0800 0x2c9571   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:06:40.151902+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 24: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.151917+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] EAP Request: EAP-PEAP (25) accepted
2023-03-02 10:06:40.151926+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:06:40.153796+0800 0x2c9571   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:06:40.154755+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 165: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:06:40.154777+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:06:40.186305+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 1022: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.186333+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:06:40.186363+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:06:40.213823+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 477: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.227253+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 140: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:06:40.227325+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:06:40.261134+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 75: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.261177+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:06:40.261218+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:06:40.291509+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 58: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.291526+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 49: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:06:40.291548+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:06:40.327011+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 91: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.327075+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 103: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:06:40.327099+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:06:40.364571+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 100: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.364678+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 41: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:06:40.364749+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:06:40.366454+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] 4-way handshake notification scheduled
2023-03-02 10:06:40.366454+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] set_msk 64
2023-03-02 10:06:40.508906+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 64: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.508965+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:06:40.509025+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:06:40.562752+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 22: EAP Success (3) From 50:98:b8:64:b0:43
2023-03-02 10:06:40.562772+0800 0x2c9583   Default     0x0                  21100  0    eapolclient: [com.apple.eapol:Client] en0 EAP-PEAP: successfully authenticated
2023-03-02 10:06:40.562795+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Authenticated Status=OK (0)
2023-03-02 10:06:40.581934+0800 0x2c9571   Default     0x2fa722             483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:06:40.584823+0800 0x2c9571   Default     0x2fa722             483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:06:40.589608+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] 4-way handshake complete
2023-03-02 10:06:40.589609+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] force renew
2023-03-02 10:10:25.850590+0800 0x2c9583   Default     0x0                  21100  0    eapolclient: [com.apple.eapol:Client] en0 STOP
2023-03-02 10:10:25.850819+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] PMK cache cleared
2023-03-02 10:10:25.850837+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 4: EAPOL Logoff (2) To 50:98:b8:64:b0:43
2023-03-02 10:10:25.850859+0800 0x2c9583   Info        0x0                  21100  0    eapolclient: [com.apple.eapol:Client] State=Logoff Status=OK (0)
2023-03-02 10:10:27.411814+0800 0x2ca5e5   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:27.414276+0800 0x2ca5e5   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:27.421668+0800 0x2ca7be   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:27.425612+0800 0x2ca7be   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:27.463915+0800 0x2ca5e5   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:27.474537+0800 0x2ca5e5   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:27.536154+0800 0x2ca7be   Default     0x2fc8d1             483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:27.541939+0800 0x2ca7be   Default     0x2fc8d1             483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:31.689297+0800 0x2ca7be   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:31.708836+0800 0x2ca7be   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:31.709189+0800 0x2ca8a4   Default     0x0                  21275  0    eapolclient: [com.apple.eapol:Client] en0 START uid 501 gid 20
2023-03-02 10:10:31.710730+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:10:31.712007+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] update_configuration
<?xml version="1.0" encoding="UTF-8"?>
<!DOCTYPE plist PUBLIC "-//Apple//DTD PLIST 1.0//EN" "http://www.apple.com/DTDs/PropertyList-1.0.dtd">
<plist version="1.0">
<dict>
	<key>AcceptEAPTypes</key>
	<array>
		<integer>25</integer>
	</array>
	<key>OuterIdentity</key>
	<string>term_29424db4-5125-4e20-ad87-9b7be403a76c</string>
	<key>ProfileID</key>
	<string>64D6F872-F162-4F20-A063-0F1330705A9F</string>
	<key>SaveCredentialsOnSuccessfulAuthentication</key>
	<false/>
	<key>TLSTrustedCertificates</key>
	<array>
		<data>
		MIID+zCCAuOgAwIBAgIRANgHxZRURgZLG73qg6wVyxEwDQYJKoZIhvcNAQEL
		BQAwgZAxCzAJBgNVBAYTAkNOMREwDwYDVQQIEwhaaGVqaWFuZzERMA8GA1UE
